pdf_name,pdf_link
LSE_IRV_2017,https://drive.google.com/file/d/1T1s2W0PTBTUhwAuwjcINzEK50Nz9ZkFj/view?usp=sharing
LSE_IRR_2015,https://drive.google.com/file/d/1DQXAtlqP10oYkf6l19OfuUqJZZdKVo-d/view?usp=sharing
LSE_ITM_2015,https://drive.google.com/file/d/17lWB7UOtHE0YzJMWm9FND5ER0dHUCRFV/view?usp=sharing
LSE_IQE_2021,https://drive.google.com/file/d/1TcwKZOww73kwFbcPZmHPlqDLzc3xdj-D/view?usp=sharing
LSE_IQG_2019,https://drive.google.com/file/d/1rRWWzb57P7ij26MAdACPuhqMohP7-KlU/view?usp=sharing
LSE_IPX_2020,https://drive.google.com/file/d/1mgb0M-JFKzvHUvlCyH9pLIcNzg4K_2Yp/view?usp=sharing
LSE_IPEL.L_2019,https://drive.google.com/file/d/12r6hf59UpM-MMwJBu2CZ82cQB3gQvHfn/view?usp=sharing
LSE_IOF_2010,https://drive.google.com/file/d/17n82smauRHzrH6tk7yneRcSktWWxIgeL/view?usp=sharing
LSE_INF_2020,https://drive.google.com/file/d/1uYrAwq6aLPQQVRyJiSN6bh7qo7wJVej0/view?usp=sharing
LSE_INS.L_2018,https://drive.google.com/file/d/1whQOOso2P645OQ6Fjibt7F-cOvmxjwFB/view?usp=sharing
LSE_INSG_2020,https://drive.google.com/file/d/1bMIPYkpQJXKal5ttUzZQ6fn9_SdARyPN/view?usp=sharing
LSE_INSP_2019,https://drive.google.com/file/d/1gPyrY8IxCtL5umvTQD_5Sr5rFPAd9I2p/view?usp=sharing
LSE_INX_2019,https://drive.google.com/file/d/1vW4uw3HTzPkzKBIb9AsrChIUT2RgtT8N/view?usp=sharing
LSE_INFA_2017,https://drive.google.com/file/d/1AeW1fBWbDKcyzJ4fBH1boHUITm2K5ZQj/view?usp=sharing
LSE_INCE_2020,https://drive.google.com/file/d/1GcPpPoYPk9Nv1jpMLKPV71nYEZnZQXlu/view?usp=sharing
LSE_INCH_2018,https://drive.google.com/file/d/1Gd70pLo9-LHcI2iBpkfvd1_OXO7465a6/view?usp=sharing
LSE_IMMO_2020,https://drive.google.com/file/d/1VcR9uHIvsjUdTJpHG4Atnm65malT5P8Z/view?usp=sharing
LSE_IHC_2020,https://drive.google.com/file/d/1jvZWg7Etsk2fjqeGhllSRPV8VFQunee9/view?usp=sharing
LSE_IMB.L_2016,https://drive.google.com/file/d/1KgmiKSxE81ruFVOpyE-hQiq3e1PCuEn-/view?usp=sharing
LSE_IGR_2021,https://drive.google.com/file/d/1ol2PXRmWxWGkYRehzUFCPdo3sLykXlFP/view?usp=sharing
LSE_IGG_2014,https://drive.google.com/file/d/1fww6QfXFGX6Vg5jva6DKDjH6TUaYWkfx/view?usp=sharing
LSE_ICGT_2016,https://drive.google.com/file/d/1KY-guGIsGvGg_ITiy-xVFmSY7ZPkVKFU/view?usp=sharing
LSE_ICP_2004,https://drive.google.com/file/d/1p7nfE2AWNWBADnX8b1yfsjsRWvefp2jf/view?usp=sharing
LSE_IEM_2021,https://drive.google.com/file/d/1rb9gjrUQyNTrOKT2gUFwxR4S6UMh_d58/view?usp=sharing
LSE_IBST_2019,https://drive.google.com/file/d/1GxQvx3ViBeXYmiBpOTUbDNt70soAEkT8/view?usp=sharing
LSE_HYVE_2019,https://drive.google.com/file/d/1uh5w1DJYmQdHLZ230TDCx8TqPoODLZkT/view?usp=sharing
LSE_I3E_2018,https://drive.google.com/file/d/1BuNaXmVWN0XIfv7NNJ0GiL-2GOJwECe3/view?usp=sharing
LSE_HVPE_2021,https://drive.google.com/file/d/10gOTz5ts26YNsPXouXAVuxdmRJJkil9J/view?usp=sharing
LSE_HWG.L_2016,https://drive.google.com/file/d/1jnM1YjwjfKRgokAYqh7U52w50848hgKL/view?usp=sharing
LSE_HVO_2022,https://drive.google.com/file/d/1obPTRWSdNWiZlMh9J0ftnBstyFl8kNUP/view?usp=sharing
LSE_HVT_2019,https://drive.google.com/file/d/1rOaKR239A0zfPkhhlN0Jf3McfgKEWy2U/view?usp=sharing
LSE_HTWS.L_2019,https://drive.google.com/file/d/1C_ib-QtEyhRTqdScUfacRX69s3FQz3Na/view?usp=sharing
LSE_HUW_2008,https://drive.google.com/file/d/1TaH0oPC3B42StvZwWf3kmPVcwleP1ldP/view?usp=sharing
LSE_HTG_2011,https://drive.google.com/file/d/1iD5VyAbPRtvbZ8-D2rTufkRs5sxQR_70/view?usp=sharing
LSE_HSW_2021,https://drive.google.com/file/d/16xJrrz_u3bWIcrSENEofi8iA4a-1v3iy/view?usp=sharing
LSE_HSW.L_2018,https://drive.google.com/file/d/19ggXlHEZmAnWKziboks9zkxoBTzD2-0W/view?usp=sharing
LSE_HSX_2005,https://drive.google.com/file/d/1nsUYNjQJtIh8RiDJOZoAyHPtSX8ef4tM/view?usp=sharing
LSE_HSP_2019,https://drive.google.com/file/d/1-tQ8BScCxTrHBcbYgwhORaLH_LAA0XEL/view?usp=sharing
LSE_HRN_2021,https://drive.google.com/file/d/1NSRQe03_dJFxWU7eJGGtqeNztWtHUcb5/view?usp=sharing
LSE_HSD_2015,https://drive.google.com/file/d/1SVpyEqUtWonn2J_Dv6-QktTk2q7J7lRE/view?usp=sharing
LSE_HLMA.L_2022,https://drive.google.com/file/d/1RE1GLMQRub_smpDCHH48ZdQ1hpVOOiun/view?usp=sharing
LSE_HPAC_2012,https://drive.google.com/file/d/1O7CbJQv85cvXeVdWNbOv-T54YbhhpwdU/view?usp=sharing
LSE_HLN_2022,https://drive.google.com/file/d/1bR-o7xnijvs1EdSGNp6vze08-4bytTB-/view?usp=sharing
LSE_HLCL_2007,https://drive.google.com/file/d/19o9l4NH7B8ptFLz2u8ZlABvbQu-ia6fZ/view?usp=sharing
LSE_HFG_2007,https://drive.google.com/file/d/18MbNKD-i41ENwI0oqbCWN870CkZ2kKiT/view?usp=sharing
LSE_HKLB_2013,https://drive.google.com/file/d/134NLE231U1vkcCrOTReNVrBAfiTA5vG8/view?usp=sharing
LSE_HFD_2015,https://drive.google.com/file/d/137xAnlZInRLUl2fdbiyVtKeDH5t3ca_0/view?usp=sharing
LSE_HDY.L_2008,https://drive.google.com/file/d/1K4OcsIjfJnI9TFCa09cQ9aB2i94uT5vJ/view?usp=sharing
LSE_HEMO_2020,https://drive.google.com/file/d/1chnN0BT6G2lqo4O9jAP12B6W-hl7qcDn/view?usp=sharing
LSE_GWMO_2016,https://drive.google.com/file/d/1rViUXlR-84Ypklz1ZexAF7jYzFmo22gI/view?usp=sharing
LSE_HDT_2013,https://drive.google.com/file/d/1sLR798sKExJsoSvqxKUO9RfFWgX96UAz/view?usp=sharing
LSE_GYM_2018,https://drive.google.com/file/d/1DHNGiybNr57NmKGBJWCIJNc0FhhCEgm7/view?usp=sharing
LSE_HAYD_2018,https://drive.google.com/file/d/1P98D6J73X0TpFWqPLn8tit7-IemKAFXf/view?usp=sharing
LSE_GUN_2021,https://drive.google.com/file/d/1d5KPFG8vePAbPqc3hbLfF_yVRCrG0JP1/view?usp=sharing
LSE_GST_2019,https://drive.google.com/file/d/1o0v9VnIAi83h6_yBv5BXyadEAfyadY3-/view?usp=sharing
LSE_GUS_2014,https://drive.google.com/file/d/1Nb1l9XeD4x7tiGICmMimIDscA17L9ffV/view?usp=sharing
LSE_GRG_2006,https://drive.google.com/file/d/1YKoyKOwBzRWTZ-FUfUh--7ksdXlczaca/view?usp=sharing
LSE_GRI_2018,https://drive.google.com/file/d/1lTpZbMqaWD1eT1DLiTdaIl-scdOGgEnW/view?usp=sharing
LSE_GRP_2018,https://drive.google.com/file/d/1Nz-FY-AgMHLnFnFuIdfeAcj8CMIONvV9/view?usp=sharing
LSE_GSS_2013,https://drive.google.com/file/d/1FTl80QeJWhdPUYa6yY0jUmK4f5W8tTAm/view?usp=sharing
LSE_GNC_2012,https://drive.google.com/file/d/10OBoYqKrj7splb2x-eDlASpTSfV2IFF2/view?usp=sharing
LSE_GRA_2012,https://drive.google.com/file/d/1X_eXLYOdIn29LgV6_nXAQfuOxGOnp1wx/view?usp=sharing
LSE_GOOD_2018,https://drive.google.com/file/d/1Fgf8GfJYn-SuXYhhSzVQDZhsp_r0wJ6X/view?usp=sharing
LSE_GLV_2020,https://drive.google.com/file/d/1IgF5H7mw0TYwE9me_zGVzWYt3-aiuc4L/view?usp=sharing
LSE_GLV.L_2018,https://drive.google.com/file/d/1s8Z5iuqaGjSjpJ-fmanN1kb9_WWOQzeF/view?usp=sharing
LSE_GMR_2018,https://drive.google.com/file/d/1tp87-J6eaTp5TtTyBQWHASteFBMI3CC0/view?usp=sharing
LSE_GLEN_2021,https://drive.google.com/file/d/100kcnQaJmqwqymHoVUBtf_f5VnYKc59x/view?usp=sharing
LSE_GLTR_2020,https://drive.google.com/file/d/1SEAusWVM6561OtO4pEZv9GCgUbRRbUkg/view?usp=sharing
LSE_GHT.L_2022,https://drive.google.com/file/d/1mu7k6p0ZFnscBKyut6uDaDwTCsmkY2Zd/view?usp=sharing
LSE_GFS_2012,https://drive.google.com/file/d/1jes5WxaFPejKFIZpYM8Hd8-gtAn70TtW/view?usp=sharing
LSE_GKP.L_2018,https://drive.google.com/file/d/1aBN6kFivIK0rvqN_YnHJIQrkeRep8mag/view?usp=sharing
LSE_GFTU_2009,https://drive.google.com/file/d/1jUEKS3c1_eP45OHl2_j1ViCKA0JaptxC/view?usp=sharing
LSE_GDR_2014,https://drive.google.com/file/d/1fLvqSTwxt1jrMWwcHb7OE0w4IVtesNQK/view?usp=sharing
LSE_GETB_2020,https://drive.google.com/file/d/1Bp_VQEkjcLKPpX3-6Kqs7j9vonZnhT4M/view?usp=sharing
LSE_GFIN_2017,https://drive.google.com/file/d/1scHOQ9kR68BEXqnpXit90NK59pEQn9_3/view?usp=sharing
LSE_GEMD_2014,https://drive.google.com/file/d/1n6lNNWt8i_K-HycAGN2azAOPbXMq_b4I/view?usp=sharing
LSE_FXPO_2012,https://drive.google.com/file/d/1720LjCr4S_G3npGOk9ReWufF_-Txxtt2/view?usp=sharing
LSE_GAMA.L_2012,https://drive.google.com/file/d/1XrQIsypWX6fN9PEXWFLFi0x5VRAN6V38/view?usp=sharing
LSE_GATC_2019,https://drive.google.com/file/d/1yGRMYXQ1bL2_-eqvw5n1tuS8-BNCucRV/view?usp=sharing
LSE_FUM.L_2013,https://drive.google.com/file/d/1AVLbgfE0bV0YLfWD6rBWR9oZrWhUNnd5/view?usp=sharing
LSE_FSTA_2013,https://drive.google.com/file/d/1FmJL2SuUOkMxYXsH8CuAyZGzzrRtrhIo/view?usp=sharing
LSE_FRP_2022,https://drive.google.com/file/d/1mhDJX3GETRYsFGnbbjhh7gDapZpZlh_8/view?usp=sharing
LSE_FSJ_2008,https://drive.google.com/file/d/1GDXLDRb-iHxzNlgNV9WbFQ23FMTZL3n7/view?usp=sharing
LSE_FRP.L_2020,https://drive.google.com/file/d/1OV3z4uO5FvrHIVhjjFfeO6q0IIYY71dk/view?usp=sharing
LSE_FRES_2018,https://drive.google.com/file/d/1IPsgnNXqYAgJ319lStytQCj10SUApEU9/view?usp=sharing
LSE_FOXT_2013,https://drive.google.com/file/d/11BoTz8_dPlpGnjkYfvx4PaIKPVyZgd4G/view?usp=sharing
LSE_FRAS_2020,https://drive.google.com/file/d/1e3YiABZnin_KwJrQlBxy1JWXpQhqLU0I/view?usp=sharing
LSE_FLTA_2018,https://drive.google.com/file/d/1c3ULd_x4E4eH1eq8dWwcX-x2IjpJAtly/view?usp=sharing
LSE_FLO_2022,https://drive.google.com/file/d/19yDEWYfJzSEQjFKa3YQrkkTT8Vzyjx-X/view?usp=sharing
LSE_FIPP_2018,https://drive.google.com/file/d/16pO2TdePY3Jc0A6HrF8imQczwIcf6U-8/view?usp=sharing
LSE_FGP_2018,https://drive.google.com/file/d/1cPEF5JJ9zwH0gDAif8OPEA3SqO7SvP7p/view?usp=sharing
LSE_FLK_2013,https://drive.google.com/file/d/1GRLWe3N3B_sXCVUZ8gn_f5SOGnf8U81q/view?usp=sharing
LSE_FEVR_2020,https://drive.google.com/file/d/1J--QfTrpStSolUREpZrlnHVTJIPLVMXu/view?usp=sharing
LSE_FEVR.L_2019,https://drive.google.com/file/d/1pYzcW54NVEpm_jecoHWtY3bdY0HuffsL/view?usp=sharing
LSE_FERG_2015,https://drive.google.com/file/d/1qDEQ2gOCvNcZcNJJkP8zg53gFrJpE79h/view?usp=sharing
LSE_FEET_2020,https://drive.google.com/file/d/1Zkf1bPspRi4HxBugGeEXC3b6txAdrfrU/view?usp=sharing
LSE_FDM.L_2015,https://drive.google.com/file/d/1nPiB5W1uksPbZGadVeNjhaO7l-c4y7Mc/view?usp=sharing
LSE_FDEV_2015,https://drive.google.com/file/d/1J5TCklWpV65lZxlzMIB2mvXlzcL69fgo/view?usp=sharing
LSE_FEES_2007,https://drive.google.com/file/d/1ihS0UEijmhL3U7CsueoK0k1kz-msA07H/view?usp=sharing
LSE_FDBK_2019,https://drive.google.com/file/d/1Gq2YDCX6ocIiVAtMQsC6C76Wub1Cnj6N/view?usp=sharing
LSE_FCH.L_2018,https://drive.google.com/file/d/1vhcCRVJL3OfltSEWaPqhBe0z3ZcBIJS8/view?usp=sharing
LSE_FARN_2021,https://drive.google.com/file/d/1QPTWP6NSnlEPMcXtDv8CF6D4b5Eawb-r/view?usp=sharing
LSE_FARN.L_2016,https://drive.google.com/file/d/16Fb1Qm6VR3nlROzFz0WP58hpY-wnQjmd/view?usp=sharing
LSE_FCAP_2022,https://drive.google.com/file/d/14G4TxpAJ2HOdg9KFSEXENwpX2Hf-kHwy/view?usp=sharing
LSE_EYE_2020,https://drive.google.com/file/d/13b15kkOvxGCxUz1ClptmXx8tkQJp9i7K/view?usp=sharing
LSE_EUZ_2019,https://drive.google.com/file/d/1S_TK88YuU1Axo-MqoY83buNe_DvkJ5NC/view?usp=sharing
LSE_EZJ_2015,https://drive.google.com/file/d/1ODbhbp6yBj9jLvHLVZ9IrAbyxrHbPhu5/view?usp=sharing
LSE_ESUR_2014,https://drive.google.com/file/d/10LmUn9HRdsx6aog0__GM1e9jXLTlyGsf/view?usp=sharing
LSE_ESC_2016,https://drive.google.com/file/d/1S4dmznx6GexySAFsmmm0vySKg9WJfg7h/view?usp=sharing
LSE_ESNT_2019,https://drive.google.com/file/d/1V6hZkvZRbQu-f3kJItZwVlrEqYxYMI9F/view?usp=sharing
LSE_ETX.L_2013,https://drive.google.com/file/d/15_ypW48_DxerQEyfF_uvMu0_JouhJNx-/view?usp=sharing
LSE_EROS_2016_4421971c4eeb4f0b993761a4dc8f9090,https://drive.google.com/file/d/1dyjMSdS9S3UW23Ip3jSRwm-gPZ29LdXm/view?usp=sharing
LSE_ERGO_2021,https://drive.google.com/file/d/1nn63-XYJbX5kSsWOWn7D0ZcVaCurz2-D/view?usp=sharing
LSE_ERGO.L_2018,https://drive.google.com/file/d/1L-B5LoQ_HFlOTCELy2crkFnMLinQ6yH7/view?usp=sharing
LSE_EQN.L_2016,https://drive.google.com/file/d/128h8dT32SUmXePleK8WmHnUOhNa3NhXY/view?usp=sharing
LSE_EQT_2022,https://drive.google.com/file/d/1Dmj7qTBzwVUC1Z_llDBPQsxssYNkFXwe/view?usp=sharing
LSE_EPWN_2016,https://drive.google.com/file/d/19QrZgROKBU2qAMmc0rafU4Cg1p6jG5_6/view?usp=sharing
LSE_EQT.L_2016,https://drive.google.com/file/d/1IP5QHa3-y6XP9PIywC2a-F3-MSdeK2_Y/view?usp=sharing
LSE_EPIC_2019,https://drive.google.com/file/d/1D9Kmfr45JNihUXPBStpNgYrCKGJPYN4S/view?usp=sharing
LSE_ENT_2012,https://drive.google.com/file/d/1_cNssVAV88bBL_Ujyi8h6S87WeV8EAIF/view?usp=sharing
LSE_ENQ.L_2017,https://drive.google.com/file/d/1X9quqUj0LNLXhVzuwGqSib4YNV7gVJlw/view?usp=sharing
LSE_ENPL_2022,https://drive.google.com/file/d/1tvMGAV0B8IvC6lu5rIZCo8mgxYumwNji/view?usp=sharing
LSE_ENQ_2022,https://drive.google.com/file/d/1ChBC27YpXtg7s41N0bQmngxy5xTAKhB9/view?usp=sharing
LSE_EMIS_2021,https://drive.google.com/file/d/13JIfrbwdU5vDEnR87_lVp7qfHYPPE77H/view?usp=sharing
LSE_EMG_2017,https://drive.google.com/file/d/1x5q2p4UZAevU9B5jmXAb5CxBJv7f0JwI/view?usp=sharing
LSE_EMH_2015,https://drive.google.com/file/d/1TPn32VIc5AnO02M5hqSuoWqnZLSJDTJy/view?usp=sharing
LSE_ELIX_2020,https://drive.google.com/file/d/1W6GUoF7ZZgkbPiEGjHFBEwUIJ9M9EqOZ/view?usp=sharing
LSE_ELM.L_2022,https://drive.google.com/file/d/1G4QYVqD7zXDIK7lE474Xcz-SwZDCIFFJ/view?usp=sharing
LSE_EKF.L_2011,https://drive.google.com/file/d/110FZLWz4HkiRW4bjcwW3Snl0PJNcAUe4/view?usp=sharing
LSE_EEE_2018,https://drive.google.com/file/d/13TbGAMtAiA80yHXScmMPLvJEBBz8-RaX/view?usp=sharing
LSE_EDEN_2021,https://drive.google.com/file/d/1dEF2hZcfVLxfDpWkIlDL4EXPg7DpbC9t/view?usp=sharing
LSE_ECK.L_2011,https://drive.google.com/file/d/1C6-ACuQ7oqIKMPFooNpNrMH2E4XymeVP/view?usp=sharing
LSE_DXRX.L_2021,https://drive.google.com/file/d/1o8voWmUNJTFv-rNR6qVWRsZg-zRuLGTO/view?usp=sharing
LSE_DWHT_2022,https://drive.google.com/file/d/17U5fm5qaqATSC3SScGTP2Hkw9AW9YgLp/view?usp=sharing
LSE_EBQ_2021,https://drive.google.com/file/d/1-QK6KLKMl-2ma9xsjI4ypDYBD2HckEHU/view?usp=sharing
LSE_ECEL_2015,https://drive.google.com/file/d/1ml9Qt6r8FPzPRRsDh4YuHU0KkAK6P8Rq/view?usp=sharing
LSE_DWF_2019,https://drive.google.com/file/d/1nHLur7a5YM8af_VQk-viyCxxNPQHyfwm/view?usp=sharing
LSE_DVRG_2020,https://drive.google.com/file/d/1pegSkNgRYgd84UdlYqevGiSD7IJeOjp4/view?usp=sharing
LSE_DSG_2017,https://drive.google.com/file/d/1HiwqiVQ-17gheDZTprf4yCf_LD22pvsh/view?usp=sharing
LSE_DPH_2004,https://drive.google.com/file/d/1VBnpCkFYO6zADArlWS93N5lrMO2-A0WD/view?usp=sharing
LSE_DTY_2008,https://drive.google.com/file/d/1IjauEwH4GPbA3qxYTqhdGrdm-4JYOdrt/view?usp=sharing
LSE_DOTD.L_2021,https://drive.google.com/file/d/1y0iGkpTmgkRnoSavI139Lm4Wium1EkmC/view?usp=sharing
LSE_DPEU.L_2018,https://drive.google.com/file/d/1JavANPtew-rfQYWw70QfbqbNib0Sfooq/view?usp=sharing
LSE_DOCS.L_2022,https://drive.google.com/file/d/11Dkx8Ilzd9fAVX1jD5R3ksyZUi9OTLhQ/view?usp=sharing
LSE_DNLM_2006,https://drive.google.com/file/d/1ywMLcJ705GkKbYFyEvEldCp1ckRsktxk/view?usp=sharing
LSE_DNL_2017,https://drive.google.com/file/d/1o4GtByWTOAubHkFzdl26u4IgPYOIj7uP/view?usp=sharing
LSE_DMGT_2014,https://drive.google.com/file/d/1UYe3BNdyoFtspRfSJRr-fXAXQTzzNgSn/view?usp=sharing
LSE_DNK_2018,https://drive.google.com/file/d/1jdng0dW8BbTWubUVWca-tWAVb1ZC8oOA/view?usp=sharing
LSE_DLG_2019,https://drive.google.com/file/d/1mHi3vJmmQNziAGE4d6z9XOz5aQEtlXIC/view?usp=sharing
LSE_DKL_2019,https://drive.google.com/file/d/1CIYENwdLYta0qwzNf_pF0ZNzyx4NXLR9/view?usp=sharing
LSE_DKE_2018,https://drive.google.com/file/d/19ymSa9RnGay0OvHRs7zL5kTysmy0oP3t/view?usp=sharing
LSE_DIA.L_2014,https://drive.google.com/file/d/1AuzfksTR_05y0auHTY4OEghA6RXotDYm/view?usp=sharing
LSE_DEST_2020,https://drive.google.com/file/d/1v2kYMLEJ54NLBaeYq3F-Ne-35_l47gV_/view?usp=sharing
LSE_DFS.L_2020,https://drive.google.com/file/d/1MbvGDsfaeWnoJo502mNX0bDFyN7DDpNe/view?usp=sharing
LSE_DEMG_2016,https://drive.google.com/file/d/1GBtDn73bCpWhfmGTjLZtWRjO35ZYZOvv/view?usp=sharing
LSE_DELT_2021,https://drive.google.com/file/d/1BC8z4Dg4TkWzGQZis2kIeH0SYslovsvu/view?usp=sharing
LSE_DATA.L_2015,https://drive.google.com/file/d/1hyBbLe_b-r-gT0RqMPr_ZA1eSgiJQWF0/view?usp=sharing
LSE_DBOX_2021,https://drive.google.com/file/d/1_1ju5x-FXNSWpNC_wH9-pCzBUwROD9VK/view?usp=sharing
LSE_DCC.L_2018,https://drive.google.com/file/d/1l5kMSenIJ-r_ay6CbLY4_GS7tYkGPCja/view?usp=sharing
LSE_DATA_2021,https://drive.google.com/file/d/1E2WAkJZpbvxkbJSskNlTK5RuEitlKwBd/view?usp=sharing
LSE_CWR_2022,https://drive.google.com/file/d/1vpOhq5e5dnGZhvnVd_Bs1KD-e3wYOo3f/view?usp=sharing
LSE_CWK_2009,https://drive.google.com/file/d/1zfFliKM9NZYh5d68FpLzT_TQEOtzSX8b/view?usp=sharing
LSE_D4T4_2020,https://drive.google.com/file/d/1N5cwhx_Smfs0JhyBvH5jtaC8psP3Pohh/view?usp=sharing
LSE_CWD_2016,https://drive.google.com/file/d/1UQS5NBHcv3ixi2ATY0zDEq6JO8y8ORJI/view?usp=sharing
LSE_CTG_2012,https://drive.google.com/file/d/1qVStOJjDrzfS7lcmPeIxLMCaQFyJV38Q/view?usp=sharing
LSE_CURY_2021,https://drive.google.com/file/d/1XTKnReZbXZhYTMdxgVKWfLQnb1pEL7Ow/view?usp=sharing
LSE_CTEC_2017,https://drive.google.com/file/d/1DbbWn9w0CBhFkXskT0mCR7O-VLq29Ym9/view?usp=sharing
LSE_CTEC.L_2021,https://drive.google.com/file/d/1N5qcN8_QZ_sR_3GGSmgO4n30l5T2j53h/view?usp=sharing
LSE_CSN_2021,https://drive.google.com/file/d/1Ter_TwEF5YPdbTyjQ3V0A4YIjHkuV8lH/view?usp=sharing
LSE_CSSG_2012,https://drive.google.com/file/d/1aAW2QvtzR9ESbgy1WnVCnsWFZ-GlH4yJ/view?usp=sharing
LSE_CRU_2020,https://drive.google.com/file/d/1UKAqcqUao9RFmnsxANdS83UUtxTjS1Yb/view?usp=sharing
LSE_CRPR_2012,https://drive.google.com/file/d/1dZgN7GG-ajRac5X78qjfFcZw60MHE9W8/view?usp=sharing
LSE_CRV_2022,https://drive.google.com/file/d/14sQcvrlBJO3Aubgeri2X8p4pL8DuKypv/view?usp=sharing
LSE_CRCL_2021,https://drive.google.com/file/d/1Zgr4D7Om4kzmimx0B0IbHCtgkQalBhRC/view?usp=sharing
LSE_CREO.L_2018,https://drive.google.com/file/d/1adu5U9tyI8l1ROcG0ryb81qpFsY75SxB/view?usp=sharing
LSE_CRDA_2015,https://drive.google.com/file/d/121JK1kJxeY09xnaXGcK8LSggGaN-xIPH/view?usp=sharing
LSE_CPG_2012,https://drive.google.com/file/d/103_qamAKWjeglUWOAvJYzzenPVzQ85_1/view?usp=sharing
LSE_CPX_2021,https://drive.google.com/file/d/15qcmcMUawkgQsjeloGgCFtleIJukKZek/view?usp=sharing
LSE_CPR_2010,https://drive.google.com/file/d/196edvH6Wv_xQbKj4xUrIAzxnUAk-lIoR/view?usp=sharing
LSE_CPC_2019,https://drive.google.com/file/d/139pwjSoNE8YC91OSThedhoMiwinut3cQ/view?usp=sharing
LSE_CORO_2019,https://drive.google.com/file/d/119z2YWJdW7bVgy7h2n-lnv-3hPgS7HHK/view?usp=sharing
LSE_CORA_2021,https://drive.google.com/file/d/1v0azWx_nsTgMx9pjfcKV0fJMOVtgpClF/view?usp=sharing
LSE_CNS_2012,https://drive.google.com/file/d/1OTZaMKud2kOpnUooT5GOnbcK6kZm_38h/view?usp=sharing
LSE_COBR_2018,https://drive.google.com/file/d/1ZPzfaNTrJTORxUjIAYk-jyhmXSDq3fqv/view?usp=sharing
LSE_CNKS_2016,https://drive.google.com/file/d/1llQ22iAa22dP2_nbsB6vYYO9ValRY4QL/view?usp=sharing
LSE_CNE_2014,https://drive.google.com/file/d/1jonkwjdzqo4HLi6iJLBDfTKb02gnp89a/view?usp=sharing
LSE_CNIC.L_2017,https://drive.google.com/file/d/13u6hZSXZZxDohl5Lvd1EC-ZTxRz75C8r/view?usp=sharing
LSE_CNIC_2021,https://drive.google.com/file/d/18MHANkUW__bSDJ7zXl_gzKa0g0_HIGy7/view?usp=sharing
LSE_CLI_2009,https://drive.google.com/file/d/1dLEiNU1z83KNNVZq8f3yuJ5-LFv7PZSp/view?usp=sharing
LSE_CMB_2021,https://drive.google.com/file/d/1Y-gSOdTWvpTVJgo10YPZPCrB3TQMVANP/view?usp=sharing
LSE_CLIN.L_2015,https://drive.google.com/file/d/1ankW5xMBaztY4jeLs0woxborxMHkmdWT/view?usp=sharing
LSE_CLG_2015,https://drive.google.com/file/d/1Frpgt7jtMfeW8bw07YOy5124tSCOmN1N/view?usp=sharing
LSE_CLCO_2022,https://drive.google.com/file/d/1AoTewGJuG02UGHalEY3uSl70m1DkPlyX/view?usp=sharing
LSE_CINE_2018,https://drive.google.com/file/d/1p2bpBut4XWXQfEOqNBs8aWwtFMOcZA5y/view?usp=sharing
LSE_CIZ_2022,https://drive.google.com/file/d/1tebLR2sLw28BiHaax2y64Xw0tNBNJ1C_/view?usp=sharing
LSE_CHU_2018,https://drive.google.com/file/d/1FmHTqo7c3quAXddBgxQlNv4DImSFY-xm/view?usp=sharing
LSE_CIC_2018,https://drive.google.com/file/d/1zoPehXA8nwcusTOhFQyt15fG_jOP6nhQ/view?usp=sharing
LSE_CHRT.L_2013,https://drive.google.com/file/d/1bu4sdax_IbxZbV1AGXIWN3dj260lSTUd/view?usp=sharing
LSE_CHE_2007,https://drive.google.com/file/d/1mo5GxhmT2sjywjJ8w37ypIIjhLqucnhV/view?usp=sharing
LSE_CHG_2010,https://drive.google.com/file/d/1cQibsLTnjT_0k36LmAZLYgsTObHijgMj/view?usp=sharing
LSE_CEY_2018,https://drive.google.com/file/d/12R2E56JSpiXXLpiyKBnOO4jnyOU1uDxp/view?usp=sharing
LSE_CGEO_2022,https://drive.google.com/file/d/1d4i3phIqhKbicPEcZmyYlXwzdtYkU2KV/view?usp=sharing
LSE_CHAR_2017,https://drive.google.com/file/d/1_6n6RxXEaetYBcldWcRGW6dWEaswJ2le/view?usp=sharing
LSE_CER_2022,https://drive.google.com/file/d/1GaK7s5p2lEWS8DiZGmiI1ExXiBvwfGJi/view?usp=sharing
LSE_CER.L_2019,https://drive.google.com/file/d/1fFlUI0C86_yz7BLy54CmJXao53uELR1a/view?usp=sharing
LSE_CCT_2009,https://drive.google.com/file/d/1o6wHTfnXBxRnMMDRQ_W0KbPCvY11doK0/view?usp=sharing
LSE_CDFF_2016,https://drive.google.com/file/d/1J0yvAUnIDhuZzgsIaxoFF6y5UvfXwVAQ/view?usp=sharing
LSE_CEIA_2022,https://drive.google.com/file/d/1MC5-0g3rABt1U_HkS3zFEJ1ZcHmzbWNi/view?usp=sharing
LSE_CCR.L_2010,https://drive.google.com/file/d/11Olc5nXiUTl-2VkuyjRE9EnzaPKfe4kQ/view?usp=sharing
LSE_CCC_2021,https://drive.google.com/file/d/1mRxtfBucZUIYpXAKU2X7qgGLt2DY-25J/view?usp=sharing
LSE_CBQS_2021,https://drive.google.com/file/d/1JWUWAh8NVEeXb8dXf3-cWadaIANCaX78/view?usp=sharing
